r,phi,final,flat,deflection,,phi_gr,,,,
4,"3,01942","3,05513","3,05515","1,95014E-05",,"0,6634609122",,,,
4,"3,03687","3,0675","3,06751","0,000012116",,"0,6634609122",,,,
4,"3,05433","3,07986","3,07987","6,85708E-06",,"0,6634609122",,,,
4,"3,07178","3,09221","3,09222","3,36706E-06",,"0,6634609122",,,,
4,"3,08923","3,10456","3,10456","1,29036E-06",,"0,6634609122",,,,
4,"3,10669","3,11691","3,11691","2,7249E-07",,"0,6634609122",,,,
4,"3,12414","3,12925","3,12925","-0,00000004",,"0,6634609122",,,,
4,"3,14159","3,14159","3,14159",0,,"0,6634609122",,,,
"4,4",0,-1000,0,1000,,"0,6241813246",,,,
"4,4","0,0174533",-1000,"0,0246821","1000,02",,"0,6241813246",,,,
"4,4","0,0349066",-1000,"0,0493604","1000,05",,"0,6241813246",,,,
"4,4","0,0523599",-1000,"0,0740311","1000,07",,"0,6241813246",,,,
"4,4","0,0698132",-1000,"0,0986907","1000,1",,"0,6241813246",,,,
"4,4","0,0872665",-1000,"0,123335","1000,12",,"0,6241813246",,,,
"4,4","0,10472",-1000,"0,147961","1000,15",,"0,6241813246",,,,
"4,4","0,122173",-1000,"0,172565","1000,17",,"0,6241813246",,,,
"4,4","0,139626",-1000,"0,197142","1000,2",,"0,6241813246",,,,
"4,4","0,15708",-1000,"0,22169","1000,22",,"0,6241813246",,,,
"4,4","0,174533",-1000,"0,246204","1000,25",,"0,6241813246",,,,
"4,4","0,191986",-1000,"0,270682","1000,27",,"0,6241813246",,,,
"4,4","0,20944",-1000,"0,295119","1000,3",,"0,6241813246",,,,
"4,4","0,226893",-1000,"0,319512","1000,32",,"0,6241813246",,,,
"4,4","0,244346",-1000,"0,343859","1000,34",,"0,6241813246",,,,
"4,4","0,261799",-1000,"0,368154","1000,37",,"0,6241813246",,,,
"4,4","0,279253",-1000,"0,392396","1000,39",,"0,6241813246",,,,
"4,4","0,296706",-1000,"0,41658","1000,42",,"0,6241813246",,,,
"4,4","0,314159",-1000,"0,440705","1000,44",,"0,6241813246",,,,
"4,4","0,331613",-1000,"0,464766","1000,46",,"0,6241813246",,,,
"4,4","0,349066","-3,45019","0,48876","3,93895",,"0,6241813246",,,,
"4,4","0,366519","-1,94468","0,512685","2,45737",,"0,6241813246",,,,
"4,4","0,383972","-1,40832","0,536538","1,94486",,"0,6241813246",,,,
"4,4","0,401426","-1,08138","0,560315","1,64169",,"0,6241813246",,,,
"4,4","0,418879","-0,847564","0,584015","1,43158",,"0,6241813246",,,,
"4,4","0,436332","-0,666077","0,607634","1,27371",,"0,6241813246",,,,
"4,4","0,453786","-0,517867","0,63117","1,14904",,"0,6241813246",,,,
"4,4","0,471239","-0,392543","0,654621","1,04716",,"0,6241813246",,,,
"4,4","0,488692","-0,283831","0,677984","0,961815",,"0,6241813246",,,,
"4,4","0,506145","-0,187672","0,701256","0,888928",,"0,6241813246",,,,
"4,4","0,523599","-0,101295","0,724436","0,825731",,"0,6241813246",,,,
"4,4","0,541052","-0,0227322","0,747522","0,770254",,"0,6241813246",,,,
"4,4","0,558505","0,0494611","0,77051","0,721049",,"0,6241813246",,,,
"4,4","0,575959","0,116373","0,793401","0,677028",,"0,6241813246",,,,
"4,4","0,593412","0,178842","0,81619","0,637349",,"0,6241813246",,,,
"4,4","0,610865","0,237525","0,838878","0,601353",,"0,6241813246",,,,
"4,4","0,628319","0,292948","0,861462","0,568514",,"0,6241813246",,,,
"4,4","0,645772","0,345534","0,88394","0,538406",,"0,6241813246",,,,
"4,4","0,663225","0,395632","0,906311","0,510679",,"0,6241813246",,,,
"4,4","0,680678","0,443527","0,928574","0,485046",,"0,6241813246",,,,
"4,4","0,698132","0,489462","0,950727","0,461265",,"0,6241813246",,,,
"4,4","0,715585","0,533637","0,972769","0,439132",,"0,6241813246",,,,
"4,4","0,733038","0,576226","0,994699","0,418473",,"0,6241813246",,,,
"4,4","0,750492","0,617375","1,01652","0,39914",,"0,6241813246",,,,
"4,4","0,767945","0,657212","1,03822","0,381006",,"0,6241813246",,,,
"4,4","0,785398","0,695847","1,05981","0,363959",,"0,6241813246",,,,
"4,4","0,802851","0,733375","1,08128","0,347902",,"0,6241813246",,,,
"4,4","0,820305","0,769881","1,10263","0,332751",,"0,6241813246",,,,
"4,4","0,837758","0,805439","1,12387","0,318431",,"0,6241813246",,,,
"4,4","0,855211","0,840114","1,14499","0,304876",,"0,6241813246",,,,
"4,4","0,872665","0,873966","1,16599","0,292026",,"0,6241813246",,,,
"4,4","0,890118","0,907045","1,18687","0,279829",,"0,6241813246",,,,
"4,4","0,907571","0,939399","1,20764","0,268239",,"0,6241813246",,,,
"4,4","0,925025","0,97107","1,22828","0,257213",,"0,6241813246",,,,
"4,4","0,942478","1,00209","1,24881","0,246712",,"0,6241813246",,,,
"4,4","0,959931","1,03251","1,26921","0,236703",,"0,6241813246",,,,
"4,4","0,977384","1,06234","1,2895","0,227153",,"0,6241813246",,,,
"4,4","0,994838","1,09163","1,30966","0,218035",,"0,6241813246",,,,
"4,4","1,01229","1,12039","1,32971","0,209321",,"0,6241813246",,,,
"4,4","1,02974","1,14864","1,34963","0,20099",,"0,6241813246",,,,
"4,4","1,0472","1,17642","1,36944","0,193018",,"0,6241813246",,,,
"4,4","1,06465","1,20374","1,38912","0,185385",,"0,6241813246",,,,
"4,4","1,0821","1,23062","1,40869","0,178073",,"0,6241813246",,,,
"4,4","1,09956","1,25708","1,42814","0,171064",,"0,6241813246",,,,
"4,4","1,11701","1,28313","1,44747","0,164344",,"0,6241813246",,,,
"4,4","1,13446","1,30879","1,46668","0,157896",,"0,6241813246",,,,
"4,4","1,15192","1,33407","1,48578","0,151708",,"0,6241813246",,,,
"4,4","1,16937","1,35899","1,50476","0,145767",,"0,6241813246",,,,
"4,4","1,18682","1,38356","1,52362","0,14006",,"0,6241813246",,,,
"4,4","1,20428","1,40778","1,54236","0,134577",,"0,6241813246",,,,
"4,4","1,22173","1,43168","1,56099","0,129307",,"0,6241813246",,,,
"4,4","1,23918","1,45527","1,57951","0,124241",,"0,6241813246",,,,
"4,4","1,25664","1,47854","1,59791","0,119369",,"0,6241813246",,,,
"4,4","1,27409","1,50151","1,6162","0,114683",,"0,6241813246",,,,
"4,4","1,29154","1,5242","1,63437","0,110175",,"0,6241813246",,,,
"4,4","1,309","1,5466","1,65244","0,105837",,"0,6241813246",,,,
"4,4","1,32645","1,56873","1,67039","0,101661",,"0,6241813246",,,,
"4,4","1,3439","1,59059","1,68823","0,0976419",,"0,6241813246",,,,
"4,4","1,36136","1,6122","1,70597","0,0937722",,"0,6241813246",,,,
"4,4","1,37881","1,63355","1,7236","0,090046",,"0,6241813246",,,,
"4,4","1,39626","1,65466","1,74111","0,0864576",,"0,6241813246",,,,
"4,4","1,41372","1,67553","1,75853","0,0830014",,"0,6241813246",,,,
"4,4","1,43117","1,69616","1,77584","0,0796724",,"0,6241813246",,,,
"4,4","1,44862","1,71657","1,79304","0,0764655",,"0,6241813246",,,,
"4,4","1,46608","1,73676","1,81014","0,073376",,"0,6241813246",,,,
"4,4","1,48353","1,75674","1,82714","0,0703995",,"0,6241813246",,,,
"4,4","1,50098","1,7765","1,84404","0,0675317",,"0,6241813246",,,,
"4,4","1,51844","1,79606","1,86083","0,0647685",,"0,6241813246",,,,
"4,4","1,53589","1,81542","1,87753","0,062106",,"0,6241813246",,,,
"4,4","1,55334","1,83459","1,89413","0,0595406",,"0,6241813246",,,,
"4,4","1,5708","1,85356","1,91063","0,0570687",,"0,6241813246",,,,
"4,4","1,58825","1,87235","1,92704","0,0546868",,"0,6241813246",,,,
"4,4","1,6057","1,89096","1,94335","0,0523918",,"0,6241813246",,,,
"4,4","1,62316","1,90939","1,95957","0,0501805",,"0,6241813246",,,,
"4,4","1,64061","1,92765","1,9757","0,04805",,"0,6241813246",,,,
"4,4","1,65806","1,94574","1,99174","0,0459974",,"0,6241813246",,,,
"4,4","1,67552","1,96366","2,00768","0,0440199",,"0,6241813246",,,,
"4,4","1,69297","1,98142","2,02354","0,042115",,"0,6241813246",,,,
"4,4","1,71042","1,99903","2,03931","0,0402802",,"0,6241813246",,,,
"4,4","1,72788","2,01648","2,05499","0,038513",,"0,6241813246",,,,
"4,4","1,74533","2,03378","2,07059","0,036811",,"0,6241813246",,,,
"4,4","1,76278","2,05093","2,0861","0,0351721",,"0,6241813246",,,,
"4,4","1,78024","2,06794","2,10153","0,0335941",,"0,6241813246",,,,
"4,4","1,79769","2,0848","2,11688","0,032075",,"0,6241813246",,,,
"4,4","1,81514","2,10153","2,13214","0,0306127",,"0,6241813246",,,,
"4,4","1,8326","2,11813","2,14733","0,0292054",,"0,6241813246",,,,
"4,4","1,85005","2,13459","2,16244","0,0278511",,"0,6241813246",,,,
"4,4","1,8675","2,15093","2,17747","0,0265482",,"0,6241813246",,,,
"4,4","1,88496","2,16713","2,19243","0,0252949",,"0,6241813246",,,,
"4,4","1,90241","2,18322","2,20731","0,0240895",,"0,6241813246",,,,
"4,4","1,91986","2,19919","2,22212","0,0229305",,"0,6241813246",,,,
"4,4","1,93732","2,21504","2,23685","0,0218164",,"0,6241813246",,,,
"4,4","1,95477","2,23077","2,25152","0,0207456",,"0,6241813246",,,,
"4,4","1,97222","2,24639","2,26611","0,0197167",,"0,6241813246",,,,
"4,4","1,98968","2,26191","2,28064","0,0187284",,"0,6241813246",,,,
"4,4","2,00713","2,27731","2,29509","0,0177793",,"0,6241813246",,,,
"4,4","2,02458","2,29261","2,30948","0,0168681",,"0,6241813246",,,,
"4,4","2,04204","2,30781","2,32381","0,0159936",,"0,6241813246",,,,
"4,4","2,05949","2,32291","2,33807","0,0151546",,"0,6241813246",,,,
"4,4","2,07694","2,33791","2,35226","0,0143499",,"0,6241813246",,,,
"4,4","2,0944","2,35282","2,3664","0,0135784",,"0,6241813246",,,,
"4,4","2,11185","2,36763","2,38047","0,0128389",,"0,6241813246",,,,
"4,4","2,1293","2,38236","2,39449","0,0121306",,"0,6241813246",,,,
"4,4","2,14675","2,39699","2,40844","0,0114523",,"0,6241813246",,,,
"4,4","2,16421","2,41154","2,42234","0,010803",,"0,6241813246",,,,
"4,4","2,18166","2,426","2,43618","0,0101818",,"0,6241813246",,,,
"4,4","2,19911","2,44038","2,44997","0,00958776",,"0,6241813246",,,,
"4,4","2,21657","2,45468","2,4637","0,00902001",,"0,6241813246",,,,
"4,4","2,23402","2,4689","2,47738","0,00847765",,"0,6241813246",,,,
"4,4","2,25147","2,48305","2,49101","0,00795985",,"0,6241813246",,,,
"4,4","2,26893","2,49712","2,50459","0,00746578",,"0,6241813246",,,,
"4,4","2,28638","2,51112","2,51811","0,00699467",,"0,6241813246",,,,
"4,4","2,30383","2,52505","2,53159","0,00654572",,"0,6241813246",,,,
"4,4","2,32129","2,5389","2,54502","0,0061182",,"0,6241813246",,,,
"4,4","2,33874","2,55269","2,55841","0,00571139",,"0,6241813246",,,,
"4,4","2,35619","2,56642","2,57174","0,00532457",,"0,6241813246",,,,
"4,4","2,37365","2,58008","2,58504","0,00495707",,"0,6241813246",,,,
"4,4","2,3911","2,59368","2,59829","0,00460821",,"0,6241813246",,,,
"4,4","2,40855","2,60722","2,6115","0,00427735",,"0,6241813246",,,,
"4,4","2,42601","2,6207","2,62467","0,00396386",,"0,6241813246",,,,
"4,4","2,44346","2,63413","2,63779","0,00366713",,"0,6241813246",,,,
"4,4","2,46091","2,6475","2,65088","0,00338655",,"0,6241813246",,,,
"4,4","2,47837","2,66081","2,66393","0,00312156",,"0,6241813246",,,,
"4,4","2,49582","2,67408","2,67695","0,00287159",,"0,6241813246",,,,
"4,4","2,51327","2,68729","2,68993","0,00263608",,"0,6241813246",,,,
"4,4","2,53073","2,70045","2,70287","0,00241449",,"0,6241813246",,,,
"4,4","2,54818","2,71357","2,71578","0,00220631",,"0,6241813246",,,,
"4,4","2,56563","2,72664","2,72865","0,00201102",,"0,6241813246",,,,
"4,4","2,58309","2,73967","2,7415","0,00182812",,"0,6241813246",,,,
"4,4","2,60054","2,75265","2,75431","0,00165712",,"0,6241813246",,,,
"4,4","2,61799","2,7656","2,76709","0,00149755",,"0,6241813246",,,,
"4,4","2,63545","2,7785","2,77985","0,00134895",,"0,6241813246",,,,
"4,4","2,6529","2,79137","2,79258","0,00121085",,"0,6241813246",,,,
"4,4","2,67035","2,80419","2,80528","0,00108282",,"0,6241813246",,,,
"4,4","2,68781","2,81699","2,81795","0,000964405",,"0,6241813246",,,,
"4,4","2,70526","2,82974","2,8306","0,00085519",,"0,6241813246",,,,
"4,4","2,72271","2,84247","2,84323","0,000754754",,"0,6241813246",,,,
"4,4","2,74017","2,85517","2,85583","0,000662687",,"0,6241813246",,,,
"4,4","2,75762","2,86783","2,86841","0,000578583",,"0,6241813246",,,,
"4,4","2,77507","2,88047","2,88097","0,000502048",,"0,6241813246",,,,
"4,4","2,79253","2,89308","2,89351","0,000432692",,"0,6241813246",,,,
"4,4","2,80998","2,90566","2,90603","0,000370131",,"0,6241813246",,,,
"4,4","2,82743","2,91822","2,91853","0,00031399",,"0,6241813246",,,,
"4,4","2,84489","2,93075","2,93102","0,000263899",,"0,6241813246",,,,
"4,4","2,86234","2,94327","2,94349","0,000219491",,"0,6241813246",,,,
"4,4","2,87979","2,95576","2,95594","0,000180407",,"0,6241813246",,,,
"4,4","2,89725","2,96824","2,96838","0,000146291",,"0,6241813246",,,,
"4,4","2,9147","2,98069","2,98081","0,000116793",,"0,6241813246",,,,
"4,4","2,93215","2,99313","2,99323","9,15647E-05",,"0,6241813246",,,,
"4,4","2,94961","3,00556","3,00563","7,02643E-05",,"0,6241813246",,,,
"4,4","2,96706","3,01797","3,01802","5,25523E-05",,"0,6241813246",,,,
"4,4","2,98451","3,03037","3,03041","3,80917E-05",,"0,6241813246",,,,
"4,4","3,00197","3,04276","3,04278","2,65503E-05",,"0,6241813246",,,,
"4,4","3,01942","3,05513","3,05515","1,75961E-05",,"0,6241813246",,,,
"4,4","3,03687","3,0675","3,06751","1,09012E-05",,"0,6241813246",,,,
"4,4","3,05433","3,07986","3,07987","6,13939E-06",,"0,6241813246",,,,
"4,4","3,07178","3,09221","3,09222","2,98571E-06",,"0,6241813246",,,,
"4,4","3,08923","3,10456","3,10456","1,11653E-06",,"0,6241813246",,,,
"4,4","3,10669","3,11691","3,11691","0,00000021",,"0,6241813246",,,,
"4,4","3,12414","3,12925","3,12925","-5,52351E-08",,"0,6241813246",,,,
"4,4","3,14159","3,14159","3,14159",0,,"0,6241813246",,,,
"4,8",0,-1000,0,1000,,"0,5884077189",,,,
"4,8","0,0174533",-1000,"0,0246821","1000,02",,"0,5884077189",,,,
"4,8","0,0349066",-1000,"0,0493604","1000,05",,"0,5884077189",,,,
"4,8","0,0523599",-1000,"0,0740311","1000,07",,"0,5884077189",,,,
"4,8","0,0698132",-1000,"0,0986907","1000,1",,"0,5884077189",,,,
"4,8","0,0872665",-1000,"0,123335","1000,12",,"0,5884077189",,,,
"4,8","0,10472",-1000,"0,147961","1000,15",,"0,5884077189",,,,
"4,8","0,122173",-1000,"0,172565","1000,17",,"0,5884077189",,,,
"4,8","0,139626",-1000,"0,197142","1000,2",,"0,5884077189",,,,
"4,8","0,15708",-1000,"0,22169","1000,22",,"0,5884077189",,,,
"4,8","0,174533",-1000,"0,246204","1000,25",,"0,5884077189",,,,
"4,8","0,191986",-1000,"0,270682","1000,27",,"0,5884077189",,,,
"4,8","0,20944",-1000,"0,295119","1000,3",,"0,5884077189",,,,
"4,8","0,226893",-1000,"0,319512","1000,32",,"0,5884077189",,,,
"4,8","0,244346",-1000,"0,343859","1000,34",,"0,5884077189",,,,
"4,8","0,261799",-1000,"0,368154","1000,37",,"0,5884077189",,,,
"4,8","0,279253",-1000,"0,392396","1000,39",,"0,5884077189",,,,
"4,8","0,296706",-1000,"0,41658","1000,42",,"0,5884077189",,,,
"4,8","0,314159",-1000,"0,440705","1000,44",,"0,5884077189",,,,
"4,8","0,331613","-2,53572","0,464766","3,00049",,"0,5884077189",,,,
"4,8","0,349066","-1,66709","0,48876","2,15585",,"0,5884077189",,,,
"4,8","0,366519","-1,24192","0,512685","1,7546",,"0,5884077189",,,,
"4,8","0,383972","-0,962604","0,536538","1,49914",,"0,5884077189",,,,
"4,8","0,401426","-0,755743","0,560315","1,31606",,"0,5884077189",,,,
"4,8","0,418879","-0,591852","0,584015","1,17587",,"0,5884077189",,,,
"4,8","0,436332","-0,456183","0,607634","1,06382",,"0,5884077189",,,,
"4,8","0,453786","-0,340339","0,63117","0,971509",,"0,5884077189",,,,
"4,8","0,471239","-0,239103","0,654621","0,893724",,"0,5884077189",,,,
"4,8","0,488692","-0,149026","0,677984","0,82701",,"0,5884077189",,,,
"4,8","0,506145","-0,06772","0,701256","0,768976",,"0,5884077189",,,,
"4,8","0,523599","0,00653425","0,724436","0,717902",,"0,5884077189",,,,
"4,8","0,541052","0,0750097","0,747522","0,672512",,"0,5884077189",,,,
"4,8","0,558505","0,138673","0,77051","0,631838",,"0,5884077189",,,,
"4,8","0,575959","0,198273","0,793401","0,595127",,"0,5884077189",,,,
"4,8","0,593412","0,254402","0,81619","0,561788",,"0,5884077189",,,,
"4,8","0,610865","0,307532","0,838878","0,531346",,"0,5884077189",,,,
"4,8","0,628319","0,358049","0,861462","0,503413",,"0,5884077189",,,,
"4,8","0,645772","0,406266","0,88394","0,477673",,"0,5884077189",,,,
"4,8","0,663225","0,452448","0,906311","0,453863",,"0,5884077189",,,,
"4,8","0,680678","0,496812","0,928574","0,431762",,"0,5884077189",,,,
"4,8","0,698132","0,539544","0,950727","0,411183",,"0,5884077189",,,,
"4,8","0,715585","0,580802","0,972769","0,391967",,"0,5884077189",,,,
"4,8","0,733038","0,620721","0,994699","0,373978",,"0,5884077189",,,,
"4,8","0,750492","0,659418","1,01652","0,357098",,"0,5884077189",,,,
"4,8","0,767945","0,696993","1,03822","0,341225",,"0,5884077189",,,,
"4,8","0,785398","0,733536","1,05981","0,32627",,"0,5884077189",,,,
"4,8","0,802851","0,769123","1,08128","0,312154",,"0,5884077189",,,,
"4,8","0,820305","0,803823","1,10263","0,298809",,"0,5884077189",,,,
"4,8","0,837758","0,837697","1,12387","0,286173",,"0,5884077189",,,,
"4,8","0,855211","0,870798","1,14499","0,274192",,"0,5884077189",,,,
"4,8","0,872665","0,903175","1,16599","0,262817",,"0,5884077189",,,,
"4,8","0,890118","0,93487","1,18687","0,252005",,"0,5884077189",,,,
"4,8","0,907571","0,965922","1,20764","0,241716",,"0,5884077189",,,,
"4,8","0,925025","0,996367","1,22828","0,231915",,"0,5884077189",,,,
"4,8","0,942478","1,02624","1,24881","0,22257",,"0,5884077189",,,,
"4,8","0,959931","1,05556","1,26921","0,213653",,"0,5884077189",,,,
"4,8","0,977384","1,08436","1,2895","0,205136",,"0,5884077189",,,,
"4,8","0,994838","1,11267","1,30966","0,196996",,"0,5884077189",,,,
"4,8","1,01229","1,1405","1,32971","0,18921",,"0,5884077189",,,,
"4,8","1,02974","1,16787","1,34963","0,181758",,"0,5884077189",,,,
"4,8","1,0472","1,19482","1,36944","0,174622",,"0,5884077189",,,,
"4,8","1,06465","1,22134","1,38912","0,167784",,"0,5884077189",,,,
"4,8","1,0821","1,24746","1,40869","0,161228",,"0,5884077189",,,,
"4,8","1,09956","1,2732","1,42814","0,15494",,"0,5884077189",,,,
"4,8","1,11701","1,29857","1,44747","0,148906",,"0,5884077189",,,,
"4,8","1,13446","1,32357","1,46668","0,143113",,"0,5884077189",,,,
"4,8","1,15192","1,34823","1,48578","0,13755",,"0,5884077189",,,,
"4,8","1,16937","1,37255","1,50476","0,132205",,"0,5884077189",,,,
"4,8","1,18682","1,39655","1,52362","0,127068",,"0,5884077189",,,,
"4,8","1,20428","1,42023","1,54236","0,12213",,"0,5884077189",,,,
"4,8","1,22173","1,44361","1,56099","0,117382",,"0,5884077189",,,,
"4,8","1,23918","1,46669","1,57951","0,112814",,"0,5884077189",,,,
"4,8","1,25664","1,48949","1,59791","0,108419",,"0,5884077189",,,,
"4,8","1,27409","1,51201","1,6162","0,10419",,"0,5884077189",,,,
"4,8","1,29154","1,53425","1,63437","0,10012",,"0,5884077189",,,,
"4,8","1,309","1,55624","1,65244","0,0962009",,"0,5884077189",,,,
"4,8","1,32645","1,57796","1,67039","0,0924276",,"0,5884077189",,,,
"4,8","1,3439","1,59944","1,68823","0,0887937",,"0,5884077189",,,,
"4,8","1,36136","1,62067","1,70597","0,0852937",,"0,5884077189",,,,
"4,8","1,37881","1,64167","1,7236","0,0819222",,"0,5884077189",,,,
"4,8","1,39626","1,66244","1,74111","0,0786741",,"0,5884077189",,,,
"4,8","1,41372","1,68298","1,75853","0,0755446",,"0,5884077189",,,,
"4,8","1,43117","1,70331","1,77584","0,0725291",,"0,5884077189",,,,
"4,8","1,44862","1,72342","1,79304","0,0696233",,"0,5884077189",,,,
"4,8","1,46608","1,74332","1,81014","0,0668229",,"0,5884077189",,,,
"4,8","1,48353","1,76301","1,82714","0,064124",,"0,5884077189",,,,
"4,8","1,50098","1,78251","1,84404","0,0615228",,"0,5884077189",,,,
"4,8","1,51844","1,80182","1,86083","0,0590158",,"0,5884077189",,,,
"4,8","1,53589","1,82093","1,87753","0,0565994",,"0,5884077189",,,,
"4,8","1,55334","1,83986","1,89413","0,0542704",,"0,5884077189",,,,
"4,8","1,5708","1,85861","1,91063","0,0520256",,"0,5884077189",,,,
"4,8","1,58825","1,87718","1,92704","0,0498621",,"0,5884077189",,,,
"4,8","1,6057","1,89558","1,94335","0,0477768",,"0,5884077189",,,,
"4,8","1,62316","1,91381","1,95957","0,0457672",,"0,5884077189",,,,
"4,8","1,64061","1,93187","1,9757","0,0438304",,"0,5884077189",,,,
"4,8","1,65806","1,94977","1,99174","0,041964",,"0,5884077189",,,,
"4,8","1,67552","1,96752","2,00768","0,0401655",,"0,5884077189",,,,
"4,8","1,69297","1,98511","2,02354","0,0384326",,"0,5884077189",,,,
"4,8","1,71042","2,00254","2,03931","0,036763",,"0,5884077189",,,,
"4,8","1,72788","2,01984","2,05499","0,0351546",,"0,5884077189",,,,
"4,8","1,74533","2,03698","2,07059","0,0336053",,"0,5884077189",,,,
"4,8","1,76278","2,05399","2,0861","0,032113",,"0,5884077189",,,,
"4,8","1,78024","2,07085","2,10153","0,0306759",,"0,5884077189",,,,
"4,8","1,79769","2,08759","2,11688","0,0292921",,"0,5884077189",,,,
"4,8","1,81514","2,10418","2,13214","0,0279599",,"0,5884077189",,,,
"4,8","1,8326","2,12065","2,14733","0,0266775",,"0,5884077189",,,,
"4,8","1,85005","2,137","2,16244","0,0254432",,"0,5884077189",,,,
"4,8","1,8675","2,15322","2,17747","0,0242554",,"0,5884077189",,,,
"4,8","1,88496","2,16932","2,19243","0,0231127",,"0,5884077189",,,,
"4,8","1,90241","2,1853","2,20731","0,0220136",,"0,5884077189",,,,
"4,8","1,91986","2,20116","2,22212","0,0209565",,"0,5884077189",,,,
"4,8","1,93732","2,21691","2,23685","0,0199402",,"0,5884077189",,,,
"4,8","1,95477","2,23255","2,25152","0,0189632",,"0,5884077189",,,,
"4,8","1,97222","2,24809","2,26611","0,0180244",,"0,5884077189",,,,
"4,8","1,98968","2,26351","2,28064","0,0171224",,"0,5884077189",,,,
"4,8","2,00713","2,27884","2,29509","0,016256",,"0,5884077189",,,,
"4,8","2,02458","2,29406","2,30948","0,0154242",,"0,5884077189",,,,
"4,8","2,04204","2,30918","2,32381","0,0146258",,"0,5884077189",,,,
"4,8","2,05949","2,32421","2,33807","0,0138596",,"0,5884077189",,,,
